Date,EmpID,Expenses Type, Bank , Cash 
10/10/2023,1010,Comission,,15
10/10/2023,1013,Comission,,20
10/10/2023,1001,Overtime,,10
10/10/2023,1010,Overtime,,60
10/10/2023,1009,Overtime,,60
10/10/2023,0,Operation Expenses,,80
10/10/2023,0,General Expenses,,10
11/10/2023,0,Operation Expenses,287.96,
11/10/2023,0,General Expenses,287.5,
11/10/2023,1001,Comission,,20
11/10/2023,1002,Comission,,20
11/10/2023,1003,Comission,, -   
11/10/2023,1012,Comission,,10
11/10/2023,1011,Comission,,20
11/10/2023,1013,Comission,,15
11/10/2023,1014,Comission,,25
11/10/2023,1001,Overtime,,20
11/10/2023,0,General Expenses,,10
11/10/2023,0,Purchases,,100
12/10/2023,1001,Comission,,25
12/10/2023,1003,Comission,,20
12/10/2023,1012,Comission,,35
12/10/2023,1013,Comission,,35
12/10/2023,1014,Comission,, -   
12/10/2023,1015,Comission,,35
12/10/2023,1001,Overtime,,20
12/10/2023,1012,Overtime,,20
12/10/2023,1015,Overtime,,10
12/10/2023,0,General Expenses,,20
12/10/2023,0,General Expenses,,6
13/10/2023,1001,Comission,,40
13/10/2023,1002,Comission,,40
13/10/2023,1003,Comission,, -   
13/10/2023,1012,Comission,,25
13/10/2023,1011,Comission,,30
13/10/2023,1009,Comission,,15
13/10/2023,1010,Comission,,20
13/10/2023,1013,Comission,,25
13/10/2023,1001,Overtime,,20
13/10/2023,1012,Overtime,,20
13/10/2023,1013,Overtime,,20
13/10/2023,0,General Expenses,,10
13/10/2023,1009,Overtime,,60
14/10/2023,1001,Comission,,15
14/10/2023,1002,Comission,,20
14/10/2023,1003,Comission,,10
14/10/2023,1012,Comission,,10
14/10/2023,1011,Comission,, -   
14/10/2023,1009,Comission,,5
14/10/2023,1010,Comission,, -   
14/10/2023,1013,Comission,,10
14/10/2023,1001,Overtime,,20
14/10/2023,0,General Expenses,,10
14/10/2023,0,Operation Expenses,,"1,060.00"
15/10/2023,1001,Comission,,30
15/10/2023,1002,Comission,,45
15/10/2023,1003,Comission,,20
15/10/2023,1012,Comission,, -   
15/10/2023,1011,Comission,,25
15/10/2023,1009,Comission,,20
15/10/2023,1010,Comission,,20
15/10/2023,1013,Comission,,25
15/10/2023,1001,Overtime,,30
15/10/2023,0,General Expenses,,10
15/10/2023,0,General Expenses,,6
16/10/2023,1001,Comission,,25
16/10/2023,1002,Comission,,40
16/10/2023,1003,Comission,,15
16/10/2023,1012,Comission,,15
16/10/2023,1011,Comission,,15
16/10/2023,1009,Comission,,10
16/10/2023,1010,Comission,,15
16/10/2023,1013,Comission,,10
16/10/2023,1001,Overtime,,20
16/10/2023,1013,Overtime,,10
16/10/2023,0,General Expenses,,10
16/10/2023,0,Purchases,,698
17/10/2023,1001,Comission,,30
17/10/2023,1002,Comission,,40
17/10/2023,1003,Comission,,20
17/10/2023,1012,Comission,,25
17/10/2023,1011,Comission,,25
17/10/2023,1009,Comission,,20
17/10/2023,1010,Comission,,15
17/10/2023,1013,Comission,, -   
17/10/2023,1012,Overtime,,20
17/10/2023,1011,Overtime,,10
17/10/2023,1009,Overtime,,10
17/10/2023,0,General Expenses,,10
17/10/2023,0,General Expenses,,100
17/10/2023,0,General Expenses,,65
17/10/2023,0,General Expenses,287.5,
17/10/2023,0,General Expenses,798.78,
17/10/2023,0,Operation Expenses,333.81,
18/10/2023,1001,Comission,, -   
18/10/2023,1002,Comission,,30
18/10/2023,1003,Comission,,20
18/10/2023,1012,Comission,,5
18/10/2023,1011,Comission,,10
18/10/2023,1009,Comission,,10
18/10/2023,1010,Comission,,10
18/10/2023,1013,Comission,,10
18/10/2023,0,General Expenses,,10
19/10/2023,1001,Comission,,20
19/10/2023,1002,Comission,, -   
19/10/2023,1003,Comission,,15
19/10/2023,1012,Comission,,10
19/10/2023,1011,Comission,,10
19/10/2023,1009,Comission,,10
19/10/2023,1010,Comission,,5
19/10/2023,1013,Comission,,15
19/10/2023,1001,Overtime,,20
19/10/2023,1012,Overtime,,10
19/10/2023,0,General Expenses,,10
19/10/2023,0,General Expenses,,6
20/10/2023,1001,Comission,,15
20/10/2023,1002,Comission,,30
20/10/2023,1003,Comission,, -   
20/10/2023,1012,Comission,,20
20/10/2023,1011,Comission,,10
20/10/2023,1009,Comission,,10
20/10/2023,1010,Comission,,10
20/10/2023,1013,Comission,,15
20/10/2023,1001,Overtime,,20
20/10/2023,0,General Expenses,,10
20/10/2023,0,Purchases,,661
21/10/2023,1001,Comission,,20
21/10/2023,1002,Comission,,30
21/10/2023,1003,Comission,,10
21/10/2023,1012,Comission,,20
21/10/2023,1011,Comission,, -   
21/10/2023,1009,Comission,,20
21/10/2023,1010,Comission,,10
21/10/2023,1013,Comission,,15
21/10/2023,1001,Overtime,,20
21/10/2023,0,General Expenses,,10
22/10/2023,1001,Comission,,10
22/10/2023,1002,Comission,,20
22/10/2023,1003,Comission,,10
22/10/2023,1012,Comission,, -   
22/10/2023,1011,Comission,,10
22/10/2023,1009,Comission,,15
22/10/2023,1010,Comission,,5
22/10/2023,1013,Comission,,15
22/10/2023,1001,Overtime,,20
22/10/2023,0,General Expenses,,10
23/10/2023,1001,Comission,,20
23/10/2023,1002,Comission,,20
23/10/2023,1003,Comission,,15
23/10/2023,1012,Comission,,15
23/10/2023,1011,Comission,,15
23/10/2023,1009,Comission,,10
23/10/2023,1010,Comission,,10
23/10/2023,1013,Comission,,15
23/10/2023,1001,Overtime,,20
23/10/2023,1003,Overtime,,10
23/10/2023,0,General Expenses,,10
23/10/2023,0,General Expenses,,6
24/10/2023,1001,Comission,,10
24/10/2023,1002,Comission,,20
24/10/2023,1003,Comission,,10
24/10/2023,1012,Comission,,10
24/10/2023,1011,Comission,,15
24/10/2023,1009,Comission,,15
24/10/2023,1010,Comission,,15
24/10/2023,1013,Comission,,15
24/10/2023,1001,Overtime,,10
24/10/2023,1012,Overtime,,10
24/10/2023,1013,Overtime,,10
24/10/2023,0,General Expenses,,10
25/10/2023,1001,Comission,,25
25/10/2023,1002,Comission,,30
25/10/2023,1003,Comission,,15
25/10/2023,1012,Comission,,30
25/10/2023,1011,Comission,,30
25/10/2023,1009,Comission,,20
25/10/2023,1010,Comission,,15
25/10/2023,1013,Comission,, -   
25/10/2023,1001,Overtime,,40
25/10/2023,1012,Overtime,,10
25/10/2023,1011,Overtime,,10
25/10/2023,1016,Overtime,,10
25/10/2023,0,Operation Expenses,,50
25/10/2023,1009,Salary,500,300
25/10/2023,0,General Expenses,,20
26/10/2023,1001,Comission,,25
26/10/2023,1002,Comission,, -   
26/10/2023,1003,Comission,,20
26/10/2023,1012,Comission,,20
26/10/2023,1011,Comission,,20
26/10/2023,1009,Comission,,20
26/10/2023,1010,Comission,,15
26/10/2023,1013,Comission,,20
26/10/2023,1001,Overtime,,20
26/10/2023,0,General Expenses,,100
26/10/2023,0,Purchases,,368
26/10/2023,0,General Expenses,,10
27/10/2023,1001,Comission,,60
27/10/2023,1002,Comission,,50
27/10/2023,1003,Comission,, -   
27/10/2023,1012,Comission,,40
27/10/2023,1011,Comission,,45
27/10/2023,1009,Comission,,45
27/10/2023,1010,Comission,,35
27/10/2023,1013,Comission,,45
27/10/2023,1001,Overtime,,30
27/10/2023,1012,Overtime,,20
27/10/2023,1010,Overtime,,30
27/10/2023,0,General Expenses,,10
27/10/2023,0,Purchases,,390
27/10/2023,0,General Expenses,,500
28/10/2023,0,Subscribtion,132.25, -   
28/10/2023,1001,Comission,,30
28/10/2023,1002,Comission,,30
28/10/2023,1003,Comission,,15
28/10/2023,1012,Comission,,10
28/10/2023,1011,Comission,,20
28/10/2023,1009,Comission,,10
28/10/2023,1010,Comission,, -   
28/10/2023,1013,Comission,,15
28/10/2023,1001,Overtime,,20
28/10/2023,0,General Expenses,,10
28/10/2023,1011,Overtime,,65
29/10/2023,1001,Comission,,25
29/10/2023,1002,Comission,,50
29/10/2023,1003,Comission,,15
29/10/2023,1012,Comission,,55
29/10/2023,1011,Comission,,30
29/10/2023,1009,Comission,,25
29/10/2023,1010,Comission,,30
29/10/2023,1013,Comission,,35
29/10/2023,1001,Overtime,,20
29/10/2023,1012,Overtime,,10
29/10/2023,1011,Overtime,,10
29/10/2023,1013,Overtime,,10
29/10/2023,1016,Overtime,,10
29/10/2023,0,General Expenses,,20
29/10/2023,1012,Overtime,,65
29/10/2023,0,General Expenses,,6
30/10/2023,1001,Comission,,25
30/10/2023,1002,Comission,,40
30/10/2023,1003,Comission,,15
30/10/2023,1012,Comission,,40
30/10/2023,1011,Comission,,30
30/10/2023,1009,Comission,,20
30/10/2023,1010,Comission,,25
30/10/2023,1013,Comission,,25
30/10/2023,1001,Overtime,,20
30/10/2023,1011,Overtime,,10
30/10/2023,1013,Overtime,,10
30/10/2023,1016,Overtime,,10
30/10/2023,0,General Expenses,,20
30/10/2023,1010,Overtime,,60
30/10/2023,1010,Salary,,40
31/10/2023,1001,Comission,,30
31/10/2023,1002,Comission,,50
31/10/2023,1003,Comission,,25
31/10/2023,1012,Comission,,40
31/10/2023,1011,Comission,,40
31/10/2023,1009,Comission,,35
31/10/2023,1010,Comission,,35
31/10/2023,1013,Comission,, -   
31/10/2023,1012,Overtime,,10
31/10/2023,0,General Expenses,,10
31/10/2023,1001,Overtime,,65
31/10/2023,0,General Expenses,,70
31/10/2023,1010,Salary,"1,600.00",40
01/11/2023,1001,Comission,,30
01/11/2023,1003,Comission,,25
01/11/2023,1015,Comission,,45
01/11/2023,1013,Comission,,50
01/11/2023,1014,Comission,,50
01/11/2023,1001,Overtime,,20
01/11/2023,1015,Overtime,,20
01/11/2023,1013,Overtime,,20
01/11/2023,0,General Expenses,,30
01/11/2023,1015,Overtime,,65
01/11/2023,0,General Expenses,,6
01/11/2023,0,Operation Expenses,,250
01/11/2023,0,Operation Expenses,800,
01/11/2023,0,Operation Expenses,400,
01/11/2023,0,Operation Expenses,593.8,
01/11/2023,0,Operation Expenses,335.32,
01/11/2023,0,GOSI,"1,926.00",
01/11/2023,0,General Expenses,287.5,
04/11/2023,1001,Comission,,15
04/11/2023,1002,Comission,,20
04/11/2023,1003,Comission,,10
04/11/2023,0,General Expenses,,10
05/11/2023,0,GOSI,24,
05/11/2023,1001,Comission,,25
05/11/2023,1002,Comission,, -   
05/11/2023,1003,Comission,,20
05/11/2023,1006,Comission,,20
05/11/2023,1002,Overtime,,20
05/11/2023,1003,Overtime,, -   
05/11/2023,1006,Overtime,,20
05/11/2023,1008,Overtime,,20
05/11/2023,0,General Expenses,,10
05/11/2023,1001,Overtime,,65
05/11/2023,1008,Operation Expenses,"4,000.00",
05/11/2023,0,Bank Fees,9.31,
05/11/2023,0,Bank Fees,1.41,
05/11/2023,0,Bank Fees,3.75,
05/11/2023,0,Bank Fees,0.56,
05/11/2023,1001,Operation Expenses,"1,031.55",
06/11/2023,0,Bank Fees,20.4,
06/11/2023,0,Bank Fees,3.09,
06/11/2023,0,Bank Fees,9.25,
06/11/2023,0,Bank Fees,1.39,
06/11/2023,1001,Comission,,35
06/11/2023,1003,Comission,,20
06/11/2023,1006,Comission,,40
06/11/2023,1002,Comission,,40
06/11/2023,1010,Comission,,10
06/11/2023,0,General Expenses,,10
06/11/2023,0,Operation Expenses,,20
07/11/2023,1001,Comission,, -   
07/11/2023,1002,Comission,,40
07/11/2023,1003,Comission,,40
07/11/2023,1006,Comission,,40
07/11/2023,1010,Comission,,25
07/11/2023,1009,Comission,,25
07/11/2023,1011,Comission,,30
07/11/2023,1012,Comission,,25
07/11/2023,1003,Overtime,,20
07/11/2023,1006,Overtime,,10
07/11/2023,0,General Expenses,,10
07/11/2023,0,Bank Fees,16.63,
07/11/2023,0,Bank Fees,2.53,
08/11/2023,1001,Comission,,60
08/11/2023,1002,Comission,,65
08/11/2023,1003,Comission,, -   
08/11/2023,1012,Comission,,20
08/11/2023,1010,Comission,,20
08/11/2023,1009,Comission,,25
08/11/2023,1011,Comission,,40
08/11/2023,1001,Overtime,,40
08/11/2023,1002,Overtime,,15
08/11/2023,1012,Overtime,,85
08/11/2023,1011,Overtime,,10
08/11/2023,1016,Overtime,,10
08/11/2023,0,General Expenses,,10
08/11/2023,0,General Expenses,,6
08/11/2023,1001,Target,,50
08/11/2023,0,Purchases,,557
08/11/2023,0,General Expenses,603.06,
09/11/2023,1001,Comission,,30
09/11/2023,1002,Comission,, -   
09/11/2023,1003,Comission,,25
09/11/2023,1012,Comission,,5
09/11/2023,1011,Comission,,25
09/11/2023,1009,Comission,,25
09/11/2023,1010,Comission,,25
09/11/2023,1013,Comission,,30
09/11/2023,1001,Overtime,,30
09/11/2023,1012,Overtime,,10
09/11/2023,1009,Overtime,,10
09/11/2023,1010,Overtime,,10
09/11/2023,1010,Overtime,,60
09/11/2023,1009,Overtime,,60
09/11/2023,0,General Expenses,,10
10/11/2023,1001,Comission,,20
10/11/2023,1002,Comission,,30
10/11/2023,1003,Comission,,15
10/11/2023,1012,Comission,,25
10/11/2023,1011,Comission,,25
10/11/2023,1009,Comission,,20
10/11/2023,1010,Comission,,20
10/11/2023,1013,Comission,,20
10/11/2023,1001,Overtime,,20
10/11/2023,1012,Overtime,,10
10/11/2023,1013,Overtime,,40
10/11/2023,0,General Expenses,,20
11/11/2023,1001,Comission,,30
11/11/2023,1002,Comission,,20
11/11/2023,1003,Comission,,10
11/11/2023,1012,Comission,,15
11/11/2023,1011,Comission,,10
11/11/2023,1013,Comission,,15
11/11/2023,1014,Comission,,5
11/11/2023,1001,Overtime,,20
11/11/2023,0,General Expenses,,10
12/11/2023,0,General Expenses,287.5,
12/11/2023,1001,Comission,,5
12/11/2023,1003,Comission,,5
12/11/2023,1012,Comission,,20
12/11/2023,1013,Comission,,10
12/11/2023,1014,Comission,,10
12/11/2023,1015,Comission,,15
12/11/2023,1001,Overtime,,20
12/11/2023,0,General Expenses,,10
13/11/2023,1001,Comission,,10
13/11/2023,1002,Comission,,20
13/11/2023,1003,Comission,,15
13/11/2023,1012,Comission,,15
13/11/2023,1011,Comission,,15
13/11/2023,1013,Comission,,25
13/11/2023,1014,Comission,,15
13/11/2023,1001,Overtime,,20
13/11/2023,0,General Expenses,,10
13/11/2023,0,General Expenses,,6
14/11/2023,1001,Comission,,10
14/11/2023,1002,Comission,,30
14/11/2023,1003,Comission,,5
14/11/2023,1012,Comission,,25
14/11/2023,1011,Comission,,25
14/11/2023,1013,Comission,,25
14/11/2023,1014,Comission,,25
14/11/2023,1001,Overtime,,10
14/11/2023,1011,Overtime,,10
14/11/2023,1013,Overtime,,20
14/11/2023,0,General Expenses,,10
14/11/2023,0,Purchases,,40
15/11/2023,1001,Comission,,20
15/11/2023,1002,Comission,,20
15/11/2023,1003,Comission,,15
15/11/2023,1012,Comission,, -   
15/11/2023,1011,Comission,,15
15/11/2023,1013,Comission,,15
15/11/2023,1014,Comission,,15
15/11/2023,1001,Overtime,,30
15/11/2023,1008,Comission,,500
15/11/2023,0,General Expenses,,10
16/11/2023,1001,Comission,,5
16/11/2023,1002,Comission,, -   
16/11/2023,1003,Comission,, -   
16/11/2023,1012,Comission,,10
16/11/2023,1011,Comission,,5
16/11/2023,1013,Comission,,10
16/11/2023,1014,Comission,,10
16/11/2023,1001,Overtime,,20
16/11/2023,0,General Expenses,,10
17/11/2023,1001,Comission,,5
17/11/2023,1002,Comission,, -   
17/11/2023,1003,Comission,, -   
17/11/2023,1012,Comission,,15
17/11/2023,1011,Comission,,15
17/11/2023,1013,Comission,,20
17/11/2023,1014,Comission,,15
17/11/2023,1001,Overtime,,20
17/11/2023,0,General Expenses,,10
18/11/2023,1001,Comission,,5
18/11/2023,1002,Comission,, -   
18/11/2023,1003,Comission,,10
18/11/2023,1012,Comission,, -   
18/11/2023,1011,Comission,, -   
18/11/2023,1013,Comission,,10
18/11/2023,1014,Comission,, -   
18/11/2023,1001,Overtime,,20
18/11/2023,0,General Expenses,,10
18/11/2023,0,General Expenses,,100
18/11/2023,1002,Salary,"1,100.00",
18/11/2023,1002,Purchases,,795
19/11/2023,1001,Comission,,25
19/11/2023,1002,Comission,, -   
19/11/2023,1003,Comission,,10
19/11/2023,1012,Comission,, -   
19/11/2023,1011,Comission,, -   
19/11/2023,1013,Comission,,50
19/11/2023,1014,Comission,,25
19/11/2023,1001,Overtime,,30
19/11/2023,0,General Expenses,,10
20/11/2023,1001,Comission,,30
20/11/2023,1003,Comission,,20
20/11/2023,1012,Comission,,45
20/11/2023,1013,Comission,,25
20/11/2023,1014,Comission,,25
20/11/2023,1001,Overtime,,20
20/11/2023,1013,Overtime,,10
20/11/2023,0,General Expenses,,10
20/11/2023,0,Operation Expenses,,110
21/11/2023,1001,Comission,,10
21/11/2023,1003,Comission,,30
21/11/2023,1012,Comission,,55
21/11/2023,1013,Comission,, -   
21/11/2023,1014,Comission,,45
21/11/2023,1001,Overtime,,10
21/11/2023,0,General Expenses,,10
22/11/2023,1001,Comission,,35
22/11/2023,1003,Comission,,25
22/11/2023,1012,Comission,,35
22/11/2023,1013,Comission,,30
22/11/2023,1014,Comission,,30
22/11/2023,1001,Overtime,,20
22/11/2023,1012,Overtime,,20
22/11/2023,1013,Overtime,,20
22/11/2023,0,General Expenses,,10
23/11/2023,0,Purchases,,543
23/11/2023,0,General Expenses,,17
23/11/2023,0,General Expenses,,"1,000.00"
23/11/2023,1001,Comission,,15
23/11/2023,1003,Comission,,15
23/11/2023,1012,Comission,,30
23/11/2023,1013,Comission,,25
23/11/2023,1014,Comission,,15
23/11/2023,1001,Overtime,,20
23/11/2023,1012,Overtime,,10
23/11/2023,1013,Overtime,,10
23/11/2023,1014,Overtime,,10
23/11/2023,0,General Expenses,,10
23/11/2023,0,General Expenses,,6
23/11/2023,1008,Comission,,500
23/11/2023,1008,Comission,,150
24/11/2023,1001,Comission,,15
24/11/2023,1003,Comission,, -   
24/11/2023,1012,Comission,,10
24/11/2023,1013,Comission,,20
24/11/2023,1014,Comission,,10
24/11/2023,1001,Overtime,,20
24/11/2023,0,General Expenses,,10
24/11/2023,0,Advertising Expenses,,80
24/11/2023,1013,Operation Expenses,60,
25/11/2023,1001,Comission,,10
25/11/2023,1003,Comission,,10
25/11/2023,1012,Comission,,15
25/11/2023,1013,Comission,,20
25/11/2023,1014,Comission,,15
25/11/2023,1001,Overtime,,20
25/11/2023,0,General Expenses,,10
26/11/2023,1001,Comission,,30
26/11/2023,1003,Comission,,15
26/11/2023,1012,Comission,,55
26/11/2023,1013,Comission,,40
26/11/2023,1014,Comission,,40
26/11/2023,1001,Overtime,,30
26/11/2023,0,General Expenses,,10
26/11/2023,1012,Overtime,,65
26/11/2023,1014,Overtime,,65
27/11/2023,1001,Comission,,45
27/11/2023,1003,Comission,,35
27/11/2023,1012,Comission,,45
27/11/2023,1013,Comission,,50
27/11/2023,1014,Comission,,50
27/11/2023,1001,Overtime,,30
27/11/2023,1012,Overtime,,10
27/11/2023,1013,Overtime,,20
27/11/2023,1014,Overtime,,20
27/11/2023,1001,Target,,50
27/11/2023,1013,Target,,50
27/11/2023,1014,Target,,50
27/11/2023,0,General Expenses,,100
27/11/2023,0,General Expenses,,10
28/11/2023,1001,Comission,,15
28/11/2023,1003,Comission,,15
28/11/2023,1012,Comission,,35
28/11/2023,1013,Comission,,25
28/11/2023,1014,Comission,,30
28/11/2023,1015,Comission,,40
28/11/2023,0,General Expenses,,10
28/11/2023,1001,Overtime,,65
29/11/2023,1001,Comission,,35
29/11/2023,1003,Comission,,25
29/11/2023,1012,Comission,,20
29/11/2023,1013,Comission,,30
29/11/2023,1014,Comission,,15
29/11/2023,1015,Comission,,40
29/11/2023,0,General Expenses,,10
29/11/2023,1001,Overtime,,20
29/11/2023,1012,Overtime,,10
29/11/2023,1013,Overtime,,10
29/11/2023,1015,Overtime,,10
29/11/2023,1013,Overtime,,65
29/11/2023,0,Purchases,,552
30/11/2023,1001,Comission,,20
30/11/2023,1003,Comission,,15
30/11/2023,1012,Comission,,20
30/11/2023,1013,Comission,,25
30/11/2023,1014,Comission,,25
30/11/2023,1015,Comission,,40
30/11/2023,1001,Overtime,,30
30/11/2023,0,General Expenses,,10
30/11/2023,1014,Salary,"1,200.00",
30/11/2023,1016,Salary,"2,000.00",500
30/11/2023,1008,Salary,"2,500.00",
30/11/2023,1001,Salary,"1,200.00",800
30/11/2023,0,Salary,"1,000.00",500
30/11/2023,1013,Salary,,"1,500.00"
30/11/2023,1003,Salary,,"2,000.00"
30/11/2023,1012,Salary,,"2,000.00"
01/12/2023,1001,Comission,,25
01/12/2023,1003,Comission,,20
01/12/2023,1015,Comission,,40
01/12/2023,1013,Comission,,35
01/12/2023,1014,Comission,,25
01/12/2023,1001,Overtime,,20
01/12/2023,1015,Overtime,,30
01/12/2023,1013,Overtime,,20
01/12/2023,0,General Expenses,,20
01/12/2023,1003,Overtime,,65
01/12/2023,0,General Expenses,,100
03/12/2023,1001,Comission,,10
03/12/2023,1003,Comission,,5
03/12/2023,0,General Expenses,,200
04/12/2023,1001,Comission,,25
04/12/2023,1002,Comission,,30
04/12/2023,1003,Comission,,20
04/12/2023,0,General Expenses,,10
05/12/2023,1001,Comission,,10
05/12/2023,1002,Comission,,20
05/12/2023,1003,Comission,, -   
05/12/2023,1006,Comission,,15
05/12/2023,0,General Expenses,,10
05/12/2023,0,General Expenses,,10
05/12/2023,1008,Operation Expenses,,300
05/12/2023,0,Bank Fees,10.47,
05/12/2023,0,Bank Fees,1.58,
05/12/2023,0,Bank Fees,5,
05/12/2023,0,Bank Fees,0.75,
06/12/2023,0,Bank Fees,23.58,
06/12/2023,0,Bank Fees,3.56,
06/12/2023,0,Bank Fees,12,
06/12/2023,0,Bank Fees,1.8,
06/12/2023,1001,Comission,,25
06/12/2023,1003,Comission,,30
06/12/2023,1006,Comission,,30
06/12/2023,1002,Comission,,30
06/12/2023,1010,Comission,,15
06/12/2023,0,General Expenses,,10
06/12/2023,1006,Overtime,,65
07/12/2023,0,Purchases,,"1,000.00"
07/12/2023,1001,Comission,,30
07/12/2023,1002,Comission,,30
07/12/2023,1003,Comission,,25
07/12/2023,1006,Comission,,25
07/12/2023,1010,Comission,,20
07/12/2023,1009,Comission,,20
07/12/2023,1011,Comission,,25
07/12/2023,1012,Comission,,25
07/12/2023,0,General Expenses,,10
07/12/2023,1001,Overtime,,30
07/12/2023,1002,Overtime,,30
07/12/2023,1003,Overtime,,20
07/12/2023,1006,Overtime,,10
07/12/2023,1012,Overtime,,20
